"","cnt","var","year","agr","min","man","pu","con","wrt","tra","com","fin","dwe","pub","oth","tot","c_id"
"3468","RWA","EMP",2006,2873.321,9.47276,64.71729,1.929699,65.55339,155.4841,37.54918,17.89383,4.446833,1.689151,86.97487,221.4226,3540.454,40
"3469","RWA","EMP",2007,2919.782,14.54256,66.87051,2.324051,74.73309,170.4083,43.4716,21.36731,5.36857,1.183062,92.40976,243.2738,3655.735,40
"3470","RWA","EMP",2008,2957.9,13.1934,76.55514,3.090008,94.79255,194.3527,54.2464,26.79146,5.87056,0.8627359,95.74448,240.2665,3763.666,40
"3471","RWA","EMP",2009,3011.283,11.69666,83.20128,4.032808,95.33958,194.7744,60.01702,31.05807,6.126884,0.5899945,103.4999,218.8303,3820.45,40
"3472","RWA","EMP",2010,3060.2,11.32511,92.90973,5.263542,103.1055,208.0528,65.89941,34.21583,8.120779,0.377299,113.3147,226.42,3929.205,40
"3473","RWA","EMP",2011,3107.645,18.21543,99.04996,6.750235,125.9718,218.646,69.67627,36.82414,10.56774,0.2378974,122.935,217.3465,4033.865,40
"3474","RWA","EMP",2012,3148.372,18.143,110.912,8.645,143.101,240.868,83.386,43.69,12.897,0.15,140.626,232.204,4182.994,40
"3475","RWA","EMP",2013,3077.731,26.16068,98.2294,9.601079,166.7186,278.2524,85.96936,47.45021,13.72418,0.1193915,156.1594,235.344,4195.46,40
"3476","RWA","EMP",2014,2961.722,39.02728,111.3461,10.61319,192.3672,333.1721,86.17304,52.35154,13.7078,0.0996541,171.519,247.2586,4219.358,40
"3477","RWA","EMP",2015,3008.498,44.51056,126.5732,11.55391,233.5997,408.6242,91.06204,63.98752,14.92893,0.0822481,187.7155,265.9789,4457.115,40
"3478","RWA","EMP",2016,3090.045,58.63267,141.1655,13.29705,257.393,480.7366,94.70829,73.04324,14.92631,0.069,210.1599,257.577,4691.753,40
"3479","RWA","EMP",2017,3157.127,47.67637,158.5634,18.81203,271.9721,515.5837,125.1291,71.83808,22.55454,3.021789,223.246,282.8349,4898.359,40
"3480","RWA","EMP",2018,3219.548,62.563,205.301,14.163,322.117,546.453,140.339,90.61,28.815,3.71,215.9,312.004,5161.523,40
"3481","SEN","VA",1990,356626.6,13672.5,477677.2,28487.88,29812.18,302976.3,77167.42,168970.1,32052.2,165983,277224,76982.74,2007632,41
"3482","SEN","VA",1991,343901.4,14043.54,461306.5,31924.8,30446.84,302891.4,80833.04,174357.9,32967.29,170721.9,284574.2,79663.46,2007632,41
"3483","SEN","VA",1992,349837.2,16050.8,470280.4,32393.62,34825.05,301686.8,85038.26,182505.3,34469.81,178502.7,296599,82249.53,2064439,41
"3484","SEN","VA",1993,336013,11792.68,466246.4,29027.08,34473.12,270110.1,84330.69,180053.3,33968.12,175904.7,287119.8,80865.36,1989904,41
"3485","SEN","VA",1994,440022.1,24178.12,682159.8,39568.36,47087.01,394709.6,105802.2,212569.5,39548.65,204803.6,336513.7,89793.52,2616756,41
"3486","SEN","VA",1995,526035.2,31954.09,710281,43195.19,47739.9,470336.9,110837.3,225591,42099.61,218013.8,366057.2,98642.24,2890783,41
"3487","SEN","VA",1996,568912.9,33482.23,718820.1,49541.01,53076.31,512310.6,118247.1,231618.5,42829.77,221795,412990.9,116082.1,3079707,41
"3488","SEN","VA",1997,592735.5,33610.3,731694.3,47643.69,54687.9,537193.1,130589.5,277919.6,50022.34,252238.8,401064,126453.1,3235852,41
"3489","SEN","VA",1998,638338.5,36402.98,781831.2,50721.01,73786.93,610797,144011.2,303766,33286.53,276053.4,431499.2,142711.3,3523205,41
"3490","SEN","VA",1999,653623.2,50000.68,810971.8,47476.57,73577.54,613952,142006.3,353427.2,40259.66,327155.8,460142.3,144748.5,3717342,41
"3491","SEN","VA",2000,699692,45466.02,793743.2,61543.99,92275.73,649388.2,126914,393366.1,44808.93,360340.9,492231.8,153421.9,3913193,41
"3492","SEN","VA",2001,727361.7,48798.79,983988.5,57329.39,86419.72,667318.6,145418,446682.3,48121,391718.3,502935.7,100993.6,4207086,41
"3493","SEN","VA",2002,629940.4,54106.65,1036509,63062.03,97161.35,705904.6,153293.3,483023.7,53260.25,425206.9,536269.6,114454.9,4352193,41
"3494","SEN","VA",2003,754723.8,57734.99,1039483,72092.4,106537.4,738942.8,184654.3,519940.2,79602.79,441472.3,552379.5,123616.8,4671180,41
"3495","SEN","VA",2004,732040.3,55516.39,1110488,76042.38,127433,797969.2,208051.3,580304.6,104241.6,465419,574701,128174.2,4960381,41
"3496","SEN","VA",2005,852058.6,54350.99,1131259,82374.14,135507,845701.6,220390.3,651229.9,110729.4,494946.3,624277.8,136722.1,5339547,41
"3497","SEN","VA",2006,812002.7,64912.11,1158964,93366.24,163790.6,921815.8,246448.5,742227.4,106318.4,543693,667244.4,145575.4,5666359,41
"3498","SEN","VA",2007,825654.2,64295.76,1285729,110743,183377.2,1024332,265912.6,847097.6,108972,614335.5,761755.5,158165.2,6250369,41
"3499","SEN","VA",2008,1071837,62931.21,1398627,124762.4,183121,1132400,306128.1,940405.5,124312,682951.5,822193.7,169757,7019428,41
"3500","SEN","VA",2009,1174239,126072.9,1400778,123774.6,169874.1,1091778,266528.3,935251,110413.9,669606,840041.8,170407.3,7078764,41
"3501","SEN","VA",2010,1250134,146070.2,1464005,138734.3,171404.1,1144177,280952.9,974643.1,140586.2,703769.1,896989.2,172883.5,7484348,41
"3502","SEN","VA",2011,1101854,175085.1,1633614,137777,197185.2,1236246,316667.8,1020680,151901,753159.8,992122.4,180135.5,7896428,41
"3503","SEN","VA",2012,1268794,239043.3,1679336,151994.7,196564,1319734,348156.9,1080221,178131.8,790254.7,1059707,191141.1,8503078,41
"3504","SEN","VA",2013,1285155,184195.5,1666613,161751.1,207867.1,1350848,358822.2,1119007,177984.2,811181.6,1071492,197556.1,8592474,41
"3505","SEN","VA",2014,1306800,192786.6,1661505,175407.6,233479,1382498,373642,1126989,210339,824113.9,1123960,198714,8810234,41
"3506","SEN","VA",2015,1500917,281558.3,1791002,171291.2,234797.2,1498954,383264.9,1049193,246040.2,839141.2,1176526,212229.1,9384915,41
"3507","SEN","VA",2016,1626391,261265,1851905,215374,305458,1534605,447299,1213520,256874,901390,1276918,233161,10100000,41
"3508","SEN","VA",2017,1832801,334029,1932574,250058,335652,1713464,471617,1305390,284967,941340,1346442,246123,1.1e+07,41
"3509","SEN","VA",2018,1944379,428175,2035671,290218.2,384475.9,1834967,477931.5,1312942,308287.8,982056.4,1478173,264522.9,11700000,41
"3510","SEN","VA_Q15",1990,811226.7,132408.9,845232.1,45149.25,37929.24,566534.7,153885.7,263555.3,44430.82,307591.3,571566.5,171211.3,3950722,41
"3511","SEN","VA_Q15",1991,773729.6,114918,830122.4,50509.1,38783.87,565400.1,155255.5,269783.5,45620.58,315828,577539.3,176862.1,3914352,41
"3512","SEN","VA_Q15",1992,783424.9,132449.8,863409.7,50705.78,44333.63,557162.4,161822,279457.1,47192.51,326710.3,579738,180523.1,4006929,41
"3513","SEN","VA_Q15",1993,745232.7,105728.2,847181.7,46561.13,43989.63,511197.3,165232.9,282772.2,47657.13,329926.8,588196.4,182190.2,3895866,41
"3514","SEN","VA_Q15",1994,838458,102607.9,830589.2,50904.24,50252.56,599116.3,175611.9,270634,44501.41,308080,582597.4,159098.2,4012451,41
"3515","SEN","VA_Q15",1995,835597.7,121021.3,947550.1,51031.73,47563.13,655603.8,176876.6,266100.8,43502.99,301168,580213.6,159557.5,4185787,41
"3516","SEN","VA_Q15",1996,878131.7,120177.4,975003.9,57645.16,51374.57,703329.7,186747.1,269340.7,43589.3,301765.6,635828.1,184631.3,4407564,41
"3517","SEN","VA_Q15",1997,867811.4,115122,1001835,54447.16,55585.21,724315.6,187025.5,305719.1,51245.32,336249.3,642025.6,190761.8,4532143,41
"3518","SEN","VA_Q15",1998,883792.6,120135.7,1066809,56175.67,68391.55,798150.5,200261.2,330756.4,30116.49,358490.5,658948.6,209599.7,4781628,41
"3519","SEN","VA_Q15",1999,992690.7,134585.7,1049324,52919.5,75461.16,807417.8,203585.3,383907.7,46732.15,420574.4,698208.2,212192.4,5077599,41
"3520","SEN","VA_Q15",2000,1011547,131778.5,1076989,66680.34,79359.63,830126.1,195693.3,423765.2,48937.57,451143.8,698423,225044.4,5239488,41
"3521","SEN","VA_Q15",2001,1050777,121637.5,1184460,61142.65,79827.2,839706.9,195552,469039.9,56891.52,479894.2,721286.7,138270.7,5398487,41
"3522","SEN","VA_Q15",2002,820659.4,138317.6,1230554,65555.6,89784.78,865795.6,209114.4,512117.7,59617.82,508628.3,732308,149227.9,5381681,41
"3523","SEN","VA_Q15",2003,972062.3,158435.7,1264127,74712.26,93839.24,903526.1,244405.3,546351.4,86210.55,527814.7,740779.2,157438.9,5769703,41
"3524","SEN","VA_Q15",2004,995059.4,168183,1309730,78416.61,110710.3,970881,272526.2,601002.3,107709.4,556171.6,779411.9,159660,6109462,41
"3525","SEN","VA_Q15",2005,1110147,139225.7,1337240,83293.62,122212,1008940,288492.7,661477.2,113390.1,579277.1,825217.7,168042.1,6436956,41
"3526","SEN","VA_Q15",2006,1025567,117352.9,1309990,90933.56,139331.4,1059268,303082.7,744921.5,108821.1,610718.7,865155.1,174045.6,6549188,41
"3527","SEN","VA_Q15",2007,965366.1,109951.3,1387616,102399.3,152343.4,1117505,313501,824568,110555.6,652669.7,931039,182378.1,6849893,41
"3528","SEN","VA_Q15",2008,1156398,113623.7,1355455,107538,151759.8,1151611,322078.4,878986.4,128573.4,670771.2,931097.9,178784.4,7146676,41
"3529","SEN","VA_Q15",2009,1304507,171496.2,1426301,109267.4,144690.3,1137158,290635.5,907514.9,121792.4,671350.9,941079,179458.8,7405252,41
"3530","SEN","VA_Q15",2010,1378642,182334.5,1460954,120810.5,151295.9,1175551,307657.4,954818.7,153378.9,695839.9,961689.6,181415.5,7724389,41
"3531","SEN","VA_Q15",2011,1174200,198136.4,1567692,115380.4,162226.1,1221484,323697.5,975430.5,162548.5,714751.5,1009957,183441.7,7808947,41
"3532","SEN","VA_Q15",2012,1286090,215179.8,1627358,124504.8,161569.3,1275474,350959.6,1012864,188163.5,732827.3,1037521,190430.2,8202942,41
"3533","SEN","VA_Q15",2013,1314504,189872.7,1678048,136576.7,181189.5,1345747,365751.9,1092539,183797.9,779649.5,1060331,196258.4,8524267,41
"3534","SEN","VA_Q15",2014,1352738,214126.9,1683152,150405.2,202641.9,1398642,382992.4,1128445,219974.3,804638.6,1106957,198970.7,8843684,41
"3535","SEN","VA_Q15",2015,1500917,281558.3,1791002,171291.2,234797.2,1498954,383264.9,1049193,246040.2,839141.2,1176526,212229.1,9384915,41
"3536","SEN","VA_Q15",2016,1583096,236650.7,1902908,180413.2,248033.9,1587510,401562.4,1195032,252681.4,899414.7,1246971,229608.9,9963883,41
"3537","SEN","VA_Q15",2017,1764881,279347.1,1992853,190796.6,284042.4,1694415,422566.4,1262300,284197.5,931799.8,1290518,237998.6,10600000,41
"3538","SEN","VA_Q15",2018,1771355,248591.7,2148497,173666.3,312293.9,1754346,384464.7,1267516,284393.8,996366,1333692,232641.7,10900000,41
"3539","SEN","EMP",1990,1712.256,1.971694,151.3212,17.88063,41.70093,352.1745,55.77247,1.496441,2.402108,0,73.49375,193.558,2604.028,41
"3540","SEN","EMP",1991,1789.467,1.998,161.124,18.12889,42.80611,378.241,58.081,1.588152,2.549324,0,75.19876,198.1522,2727.334,41
"3541","SEN","EMP",1992,1800.969,2.306813,165.9912,18.41045,49.84292,396.2938,53.84238,1.676795,2.691615,0,75.59007,199.3313,2766.947,41
"3542","SEN","EMP",1993,1812.158,2.295922,173.6942,14.86584,49.09582,411.1985,46.76452,1.726996,2.772198,0,77.40029,184.3992,2776.371,41
"3543","SEN","EMP",1994,1823.745,2.350131,178.6363,13.98188,54.58614,405.5958,49.31052,1.899593,3.049254,0,75.10891,201.462,2809.726,41
"3544","SEN","EMP",1995,1834.981,2.480796,199.292,11.53184,53.06079,437.4068,50.86221,2.009162,3.225135,0,74.78473,202.4175,2872.052,41
"3545","SEN","EMP",1996,1843.785,3.027901,210.7426,9.860123,57.77992,460.1796,52.57283,2.061134,3.308562,0,76.58173,187.9588,2907.859,41
"3546","SEN","EMP",1997,1852.307,3.069432,222.1092,9.03791,62.71196,477.8713,55.4161,2.278533,3.657533,0,79.17408,203.6576,2971.291,41
"3547","SEN","EMP",1998,1860.542,3.345866,239.4628,7.920741,76.40325,524.0008,58.77972,2.492204,4.00052,0,79.87718,224.2439,3081.069,41
"3548","SEN","EMP",1999,1870.448,4.005416,243.9592,6.285957,85.3939,563.1215,61.59464,2.682449,4.305905,0,86.87693,228.9392,3157.613,41
"3549","SEN","EMP",2000,1880.627,4.160328,257.4524,6.028677,90.30645,592.2928,64.59997,2.891406,4.641327,0,87.35872,244.5886,3234.948,41
"3550","SEN","EMP",2001,1891.672,3.952055,282.4377,5.610459,88.61847,619.6481,69.0442,2.990475,4.800353,0,89.65561,231.5635,3289.993,41
"3551","SEN","EMP",2002,1903.511,4.722719,298.8862,5.074195,99.29258,639.8781,75.78834,3.311841,5.316214,0,92.01224,252.6411,3380.435,41
"3552","SEN","EMP",2003,1917.292,5.680358,312.4984,4.76488,103.2971,681.1741,85.49285,3.593635,5.768554,0,93.20615,264.1039,3476.872,41
"3553","SEN","EMP",2004,1931.69,6.36623,331.3296,4.092434,121.9693,722.038,97.59248,3.948404,6.338034,0,98.45897,265.0836,3588.907,41
"3554","SEN","EMP",2005,1945.474,5.535831,344.4252,3.641096,134.0668,748.0878,109.0433,4.260773,6.839453,0,104.0343,274.1351,3679.544,41
"3555","SEN","EMP",2006,1962.409,5.724714,357.6895,5.087803,149.0164,782.1301,117.5444,6.221615,7.16444,4.800863,115.1611,284.8939,3797.843,41
"3556","SEN","EMP",2007,1963.346,6.534008,398.8254,7.281345,157.728,815.8888,123.8737,8.866677,7.88853,6.217257,129.9292,297.4329,3923.812,41
"3557","SEN","EMP",2008,2018.104,8.378249,417.6952,9.898531,154.9274,846.8017,132.0648,12.39493,10.12741,7.886654,138.7544,295.8883,4052.921,41
"3558","SEN","EMP",2009,2074.437,15.86439,476.4599,13.16356,147.2573,851.4731,125.0371,16.9677,10.70727,9.850555,151.4153,304.7367,4197.369,41
"3559","SEN","EMP",2010,2093.574,20.842,521.0861,18.76195,151.1985,882.8413,136.7854,23.31387,14.82356,12.54961,164.5462,311.3243,4351.647,41
"3560","SEN","EMP",2011,2094.697,27.8166,593.4154,22.95958,158.231,914.5079,147.8294,30.91587,17.16586,15.749,182.6555,316.2153,4522.158,41
"3561","SEN","EMP",2012,2003.437,31.1764,629.645,24.58149,165.7008,1032.874,172.7431,38.8107,19.65868,15.47465,208.0162,370.1389,4712.257,41
"3562","SEN","EMP",2013,1886.958,28.19821,659.1451,26.5729,194.0634,1170.752,192.7088,50.26928,18.86886,15.67075,234.0789,427.2197,4904.506,41
"3563","SEN","EMP",2014,1767.203,32.47513,668.7298,28.73108,225.8244,1302.327,215.2103,62.11511,22.10799,15.33729,268.0761,483.2726,5091.41,41
"3564","SEN","EMP",2015,1625.605,43.04754,710.4822,31.71245,268.748,1474.666,226.7302,68.20297,23.89655,14.97337,308.5425,567.7637,5364.371,41
"3565","SEN","EMP",2016,1506.173,35.37002,730.8898,31.39181,282.762,1600.148,242.5201,88.96217,22.99859,14.56895,343.4023,656.082,5555.269,41
"3566","SEN","EMP",2017,1388.98,40.71859,739.3676,31.12758,321.7546,1745.727,259.9248,107.3594,24.18359,13.66937,372.3212,724.6435,5769.777,41
"3567","SEN","EMP",2018,1413.318,35.50887,773.6617,26.69301,353.1971,1856.37,242.0182,123.7551,22.73389,13.30096,405.039,758.4007,6023.997,41
"3568","SGP","VA",1990,202.0618,25.9382,17203.1,1322.9,3226.9,11026.6,7611.5,4949.247,9190.9,5140.38,5612.685,963.7033,66475.92,42
"3569","SGP","VA",1991,174.0567,22.34326,19996.9,1363.3,4258.8,12244.4,8738.7,5819.245,8860.6,5762.097,6218.278,1067.684,74526.4,42
"3570","SGP","VA",1992,148.5331,19.06685,20677.8,1425.1,5315.4,12518,8741.7,6710.597,10024.7,6564.619,6787.189,1165.367,80098.07,42
"3571","SGP","VA",1993,149.9511,19.24888,23963.6,1653.7,5853.2,14877,9734.5,7893.499,11609.8,7336.813,7609.561,1306.569,92007.44,42
"3572","SGP","VA",1994,172.7274,22.17261,26590.9,1828.3,6815.4,16696.5,10928.1,8769.795,12590.6,9130.864,9021.778,1549.048,104116.2,42
"3573","SGP","VA",1995,159.7883,20.51166,29852.6,2015.7,7328,18617.9,11964.8,10165.13,13029.8,10608.18,9818.528,1685.85,115266.8,42
"3574","SGP","VA",1996,180.5263,23.17374,31455.8,2307.5,9081,20409.9,12452.3,10958.48,14155.4,12107.77,11050.15,1897.321,126079.3,42
"3575","SGP","VA",1997,175.1202,22.47978,32931.4,2712.9,10546.3,21259.9,13167.8,12268.13,17863,13211.01,12066.86,2071.892,138296.8,42
"3576","SGP","VA",1998,141.6205,18.17949,32550.8,2798.8,10688.5,19691,12878.4,12622.1,16983.7,12451.97,12334.38,2117.825,135277.3,42
"3577","SGP","VA",1999,144.1906,18.50941,33419.7,2648.8,9044,22010.8,13995.3,14306.52,15376.7,12527.1,12150.16,2086.194,137728,42
"3578","SGP","VA",2000,135.2396,17.36039,42835,2735.3,8191.5,24537.7,15464.5,15469.99,15598.8,13663.92,13437.9,2307.3,154394.5,42
"3579","SGP","VA",2001,117.4263,15.07374,37638.7,3453.2,7784.6,23930.3,14233.2,16789.13,16507.6,13404.66,15120.2,2327.6,151321.7,42
"3580","SGP","VA",2002,104.31,13.39003,40989.8,3269.7,6685.5,25940.8,14135.5,17919.28,16690.6,12518.22,16434.7,2369.6,157071.4,42
"3581","SGP","VA",2003,92.16854,11.83146,42130.4,3261.8,6025.6,26307.2,16035.1,19082.59,16886.9,12207.81,16525.6,2423.5,160990.5,42
"3582","SGP","VA",2004,95.89073,12.30927,52729,3423.1,5844.6,31550.4,19236.8,21293.26,18539.1,11851.84,17459.3,2703.2,184738.8,42
"3583","SGP","VA",2005,103.7782,13.32177,57598.5,3202.1,6010.7,38636.2,20698.4,23500.54,19680.3,12964.66,17686.1,3132.2,203226.8,42
"3584","SGP","VA",2006,102.2716,13.12837,62766.3,3708,6485.3,46359.2,20842.7,25538.01,23508.5,14420.99,19264.7,3278.3,226287.4,42
"3585","SGP","VA",2007,103.601,13.29902,64963.8,3911.4,8095.8,53967.4,24637.9,30562.21,29568.6,17168.38,20557.7,3627.6,257177.7,42
"3586","SGP","VA",2008,100.5878,12.91222,56392.7,3998.7,11971.2,50441.1,25177,34602.17,30190,20877.22,22186.9,3759,259709.5,42
"3587","SGP","VA",2009,101.8285,13.07149,57250.9,4051.8,14989.9,55366.6,21455.1,35433.91,31589.8,21233.79,23221.9,3744.1,268452.7,42
"3588","SGP","VA",2010,104.8417,13.45829,67926.3,4765,14405.2,65243,25271.1,39739.87,33986.8,25171.63,25889.4,6530.7,309047.3,42
"3589","SGP","VA",2011,107.9435,13.85646,68806.8,5110.3,14840,75238,22159.2,44378.65,35298.7,29562.55,28035.2,7849.7,331400.9,42
"3590","SGP","VA",2012,108.9184,13.9816,70497.2,5354.5,16425,75485,23702.9,47949.92,37722.1,32799.28,29590.7,7968.8,347618.3,42
"3591","SGP","VA",2013,117.4263,15.07374,67885,5221.4,17127.3,76704.2,24756.6,51348.85,42892.6,36338.05,32221.4,8071.8,362699.7,42
"3592","SGP","VA",2014,122.3006,15.69944,71809.7,5430.3,19183.8,73389.8,27092.7,54989.47,45968.7,36540.83,34329.9,8325.4,377198.6,42
"3593","SGP","VA",2015,122.3892,15.71081,76598.2,5815.9,20433.8,74347.5,30014.6,60297.71,49874.5,36704.09,36933.7,8029.5,399187.6,42
"3594","SGP","VA",2016,120.4395,15.46053,77399.3,5603.4,19707.5,83161.7,27680,65658.59,51127.2,34647.91,39667.5,8105.7,412894.7,42
"3595","SGP","VA",2017,108.1208,13.87921,88184.9,5425.8,16668.8,89141.4,31113.3,68975.26,55802.4,32580.84,41538.1,8922.1,438474.9,42
"3596","SGP","VA",2018,108.2094,13.89059,102251.6,5571.3,15962.9,91509.8,31360.1,72266.16,60222.3,33013.24,43127.09,9263.405,464670,42
"3597","SGP","VA_Q15",1990,207.5576,26.64369,19908.85,1707.287,3800.662,13634.25,9336.184,3786.272,8560.848,10864.93,9829.572,2057.527,87337.22,42
"3598","SGP","VA_Q15",1991,190.3421,24.43377,20997.36,1818.37,4481.28,14796.21,9928.703,4293.488,9075.174,11641.75,10398.46,2158.587,93739.15,42
"3599","SGP","VA_Q15",1992,179.6596,23.06249,21471.38,1893.427,5284.116,15145.31,10365.26,4999.042,10683,12791.12,11108.33,2247.624,100442.5,42
"3600","SGP","VA_Q15",1993,166.6817,21.39655,23541.74,2020.733,5751.164,17947.01,11312.26,5816.288,12669.58,13482.54,12136.46,2379.857,112253.5,42
"3601","SGP","VA_Q15",1994,170.9194,21.94053,26514.31,2230.923,7018.696,20202.06,12239.99,6634.685,13648.67,14855.76,13546.21,2562.061,124065.8,42
"3602","SGP","VA_Q15",1995,164.5629,21.12456,29184.24,2377.354,7624.459,22316.05,13350.41,7763.398,13389.07,15425.36,14764.7,2699.14,133144.1,42
"3603","SGP","VA_Q15",1996,169.7717,21.7932,29992.38,2597.906,9156.386,23414.3,14178.06,8727.454,15472.67,16737.39,16155.19,2892.65,142996.8,42
"3604","SGP","VA_Q15",1997,167.2114,21.46454,31303.74,2853.889,10370.6,25011.27,15004.2,10561.43,17792.5,18300.68,17513.59,3098.861,155271.1,42
"3605","SGP","VA_Q15",1998,152.7327,19.60595,31097.37,3012.881,10608.51,22775.36,15613.01,11996.72,14315.79,18868.77,18354.74,3267.334,152854.4,42
"3606","SGP","VA_Q15",1999,151.7616,19.48128,35152.1,3137.93,9423.264,24206.13,16618.95,13707.5,14948.1,18972.3,18721.36,3472.634,163274.7,42
"3607","SGP","VA_Q15",2000,144.8136,18.58938,40542.91,3391.018,9310.502,28230.38,17259.61,15920.02,14913,19617.4,19732.6,3768.403,177923.5,42
"3608","SGP","VA_Q15",2001,126.6223,16.25421,35987.56,3628.704,9393.134,27930.05,17413.83,16902.34,16805.97,19347.53,21600.29,3701.777,177247.1,42
"3609","SGP","VA_Q15",2002,104.9734,13.47519,39197.44,3856.231,8220.259,29949.02,18446.49,19729.85,15992.75,18288.67,22953.49,3797.436,185218,42
"3610","SGP","VA_Q15",2003,96.1505,12.34262,40538.9,4045.861,7465.575,32663.63,18197.71,21043.08,18801.66,18075.86,23210.11,3872.697,193355.8,42
"3611","SGP","VA_Q15",2004,96.14331,12.34169,46342.17,4185.357,7076.389,37893.7,20253.38,23901.66,19735.14,17245.13,23916.85,4279.626,211788.1,42
